source_store,destination_store,city_zone,sku_id,recommended_quantity,destination_risk_level,source_excess_stock,destination_stock,destination_daily_demand,estimated_days_before_stockout,projected_days_after_transfer,recommendation,reason
STORE_16,STORE_07,East Zone,SKU_115,14,High,14.411467724486116,20,5.3843932004356265,3.7144389823503032,6.314546269995515,Move 14 units of SKU_115 from STORE_16 to STORE_07,Destination is High risk and source has 14 excess units
STORE_16,STORE_07,East Zone,SKU_188,14,High,14.362503668686507,15,2.6754767480762798,5.6064774290358885,10.839189696136051,Move 14 units of SKU_188 from STORE_16 to STORE_07,Destination is High risk and source has 14 excess units
STORE_05,STORE_07,East Zone,SKU_018,9,High,14.324401064773737,6,1.561987557869548,3.8412597909445707,9.603149477361427,Move 9 units of SKU_018 from STORE_05 to STORE_07,Destination is High risk and source has 14 excess units
STORE_16,STORE_07,East Zone,SKU_192,11,High,14.30181818181818,8,2.224073302790504,3.597003745318352,8.542883895131085,Move 11 units of SKU_192 from STORE_16 to STORE_07,Destination is High risk and source has 14 excess units
STORE_16,STORE_02,East Zone,SKU_192,9,High,14.30181818181818,9,2.2903525046382187,3.929526123936817,7.859052247873634,Move 9 units of SKU_192 from STORE_16 to STORE_02,Destination is High risk and source has 14 excess units
STORE_16,STORE_02,East Zone,SKU_247,5,High,14.240304263634805,5,1.9859613948672248,2.5176723036624207,5.035344607324841,Move 5 units of SKU_247 from STORE_16 to STORE_02,Destination is High risk and source has 14 excess units
STORE_05,STORE_07,East Zone,SKU_239,11,High,14.21233174120712,9,3.912751218646212,2.3001717965380752,5.111492881195723,Move 11 units of SKU_239 from STORE_05 to STORE_07,Destination is High risk and source has 14 excess units
STORE_08,STORE_03,Central Zone,SKU_121,9,High,14.196699956578376,8,1.8121241395966672,4.414708587117325,9.381255747624314,Move 9 units of SKU_121 from STORE_08 to STORE_03,Destination is High risk and source has 14 excess units
STORE_13,STORE_04,South Zone,SKU_085,7,High,14.184859990507832,6,2.591261935455068,2.3154741394162848,5.016860635401951,Move 7 units of SKU_085 from STORE_13 to STORE_04,Destination is High risk and source has 14 excess units
STORE_01,STORE_18,West Zone,SKU_089,10,High,14.144224700189355,8,2.6566294671302955,3.011334512012938,6.775502652029111,Move 10 units of SKU_089 from STORE_01 to STORE_18,Destination is High risk and source has 14 excess units
STORE_01,STORE_11,West Zone,SKU_089,11,High,14.144224700189355,11,2.3214378841497485,4.7384425295656225,9.476885059131245,Move 11 units of SKU_089 from STORE_01 to STORE_11,Destination is High risk and source has 14 excess units
STORE_08,STORE_06,Central Zone,SKU_126,11,High,14.142294571787659,7,3.915529470705821,1.7877531129240016,4.597079433233147,Move 11 units of SKU_126 from STORE_08 to STORE_06,Destination is High risk and source has 14 excess units
STORE_08,STORE_03,Central Zone,SKU_126,14,High,14.142294571787659,19,3.6300552499561274,5.234080114959582,9.09077072598243,Move 14 units of SKU_126 from STORE_08 to STORE_03,Destination is High risk and source has 14 excess units
STORE_09,STORE_11,West Zone,SKU_226,14,High,14.13392549048605,11,2.639185512419181,4.167952555149095,9.47261944352067,Move 14 units of SKU_226 from STORE_09 to STORE_11,Destination is High risk and source has 14 excess units
STORE_16,STORE_02,East Zone,SKU_120,13,High,14.128459295806234,9,4.639236339697169,1.9399744572158364,4.742159784305378,Move 13 units of SKU_120 from STORE_16 to STORE_02,Destination is High risk and source has 14 excess units
STORE_16,STORE_07,East Zone,SKU_120,14,High,14.128459295806234,16,4.176507936507936,3.830951657038614,7.1830343569474016,Move 14 units of SKU_120 from STORE_16 to STORE_07,Destination is High risk and source has 14 excess units
STORE_08,STORE_03,Central Zone,SKU_159,14,High,14.118916742172555,19,5.386920341847038,3.527061622278488,6.1259491334310585,Move 14 units of SKU_159 from STORE_08 to STORE_03,Destination is High risk and source has 14 excess units
STORE_02,STORE_07,East Zone,SKU_078,7,High,14.055387672310303,7,1.510050347822745,4.635607024688216,9.271214049376432,Move 7 units of SKU_078 from STORE_02 to STORE_07,Destination is High risk and source has 14 excess units
STORE_16,STORE_07,East Zone,SKU_193,7,High,14.01530612244898,6,1.805328798185941,3.323494316397664,7.2009043521949385,Move 7 units of SKU_193 from STORE_16 to STORE_07,Destination is High risk and source has 14 excess units
STORE_14,STORE_06,Central Zone,SKU_187,12,High,13.99867073266088,10,4.33135279428227,2.3087475149105368,5.07924453280318,Move 12 units of SKU_187 from STORE_14 to STORE_06,Destination is High risk and source has 13 excess units
STORE_14,STORE_08,Central Zone,SKU_187,11,High,13.99867073266088,11,3.9715251720160816,2.76971680237797,5.53943360475594,Move 11 units of SKU_187 from STORE_14 to STORE_08,Destination is High risk and source has 13 excess units
STORE_10,STORE_04,South Zone,SKU_216,11,High,13.99230116886394,9,2.992161735888735,3.007858797220669,6.684130660490376,Move 11 units of SKU_216 from STORE_10 to STORE_04,Destination is High risk and source has 13 excess units
STORE_05,STORE_07,East Zone,SKU_013,13,High,13.986992248274227,13,5.267179335502317,2.4681141787552643,4.936228357510529,Move 13 units of SKU_013 from STORE_05 to STORE_07,Destination is High risk and source has 13 excess units
STORE_12,STORE_15,North Zone,SKU_215,12,High,13.975405546834118,9,3.206755399943362,2.8065751445086704,6.548675337186898,Move 12 units of SKU_215 from STORE_12 to STORE_15,Destination is High risk and source has 13 excess units
STORE_05,STORE_07,East Zone,SKU_213,11,High,13.96537938252224,10,1.9012698758101867,5.259642582691585,11.04524942365233,Move 11 units of SKU_213 from STORE_05 to STORE_07,Destination is High risk and source has 13 excess units
STORE_02,STORE_07,East Zone,SKU_058,13,High,13.955313673460875,13,4.066979863744165,3.196475132786094,6.392950265572188,Move 13 units of SKU_058 from STORE_02 to STORE_07,Destination is High risk and source has 13 excess units
STORE_16,STORE_02,East Zone,SKU_170,13,High,13.93859649122807,9,4.533230063652906,1.9853393438293185,4.853051729360557,Move 13 units of SKU_170 from STORE_16 to STORE_02,Destination is High risk and source has 13 excess units
STORE_08,STORE_14,Central Zone,SKU_053,5,High,13.93488948294973,5,1.7987186190151263,2.7797566262685987,5.559513252537197,Move 5 units of SKU_053 from STORE_08 to STORE_14,Destination is High risk and source has 13 excess units
STORE_01,STORE_11,West Zone,SKU_047,8,High,13.93220686123912,5,2.8728315792173595,1.740443134979093,4.525152150945642,Move 8 units of SKU_047 from STORE_01 to STORE_11,Destination is High risk and source has 13 excess units
STORE_06,STORE_03,Central Zone,SKU_048,9,High,13.875510204081634,9,3.016287284144427,2.983800663587275,5.96760132717455,Move 9 units of SKU_048 from STORE_06 to STORE_03,Destination is High risk and source has 13 excess units
STORE_02,STORE_07,East Zone,SKU_165,13,High,13.873743386243387,14,2.506398415418512,5.58570413780856,10.772429408630794,Move 13 units of SKU_165 from STORE_02 to STORE_07,Destination is High risk and source has 13 excess units
STORE_17,STORE_10,South Zone,SKU_113,8,High,13.861901978792684,8,2.710578736989302,2.951399231031293,5.902798462062586,Move 8 units of SKU_113 from STORE_17 to STORE_10,Destination is High risk and source has 13 excess units
STORE_06,STORE_03,Central Zone,SKU_133,13,High,13.847103823709872,23,4.933832489688789,4.661690490722512,7.296559028956974,Move 13 units of SKU_133 from STORE_06 to STORE_03,Destination is High risk and source has 13 excess units
STORE_08,STORE_03,Central Zone,SKU_014,13,High,13.836136652463182,7,2.945229638918861,2.37672468981725,6.790641970906428,Move 13 units of SKU_014 from STORE_08 to STORE_03,Destination is High risk and source has 13 excess units
STORE_16,STORE_07,East Zone,SKU_197,4,High,13.834879406307977,3,1.5067303517151542,1.9910662824207492,4.645821325648415,Move 4 units of SKU_197 from STORE_16 to STORE_07,Destination is High risk and source has 13 excess units
STORE_06,STORE_03,Central Zone,SKU_089,13,High,13.822543521410505,6,2.440869603824125,2.458140324497369,7.784111027575003,Move 13 units of SKU_089 from STORE_06 to STORE_03,Destination is High risk and source has 13 excess units
STORE_18,STORE_01,West Zone,SKU_235,5,High,13.809073272471991,3,1.906285714285714,1.5737410071942448,4.1966426858513195,Move 5 units of SKU_235 from STORE_18 to STORE_01,Destination is High risk and source has 13 excess units
STORE_18,STORE_11,West Zone,SKU_235,13,High,13.809073272471991,15,3.874078141591634,3.8718888602069783,7.22752587238636,Move 13 units of SKU_235 from STORE_18 to STORE_11,Destination is High risk and source has 13 excess units
STORE_09,STORE_11,West Zone,SKU_047,8,High,13.797422126745435,5,2.8728315792173595,1.740443134979093,4.525152150945642,Move 8 units of SKU_047 from STORE_09 to STORE_11,Destination is High risk and source has 13 excess units
STORE_01,STORE_11,West Zone,SKU_008,11,High,13.776250000000001,5,2.2724154596903694,2.200301876436486,7.040966004596756,Move 11 units of SKU_008 from STORE_01 to STORE_11,Destination is High risk and source has 13 excess units
STORE_18,STORE_01,West Zone,SKU_044,10,High,13.716822543520436,7,2.60054232753748,2.691746227652629,6.537097981442099,Move 10 units of SKU_044 from STORE_18 to STORE_01,Destination is High risk and source has 13 excess units
STORE_16,STORE_07,East Zone,SKU_165,13,High,13.697782816830436,14,2.506398415418512,5.58570413780856,10.772429408630794,Move 13 units of SKU_165 from STORE_16 to STORE_07,Destination is High risk and source has 13 excess units
STORE_06,STORE_03,Central Zone,SKU_109,10,High,13.611956477708194,8,2.7010649514110807,2.961794752777296,6.664038193748915,Move 10 units of SKU_109 from STORE_06 to STORE_03,Destination is High risk and source has 13 excess units
STORE_06,STORE_03,Central Zone,SKU_046,13,High,13.594756924464757,14,2.716822536064519,5.153078574016779,9.93808010703236,Move 13 units of SKU_046 from STORE_06 to STORE_03,Destination is High risk and source has 13 excess units
STORE_18,STORE_11,West Zone,SKU_175,10,High,13.57419022011882,4,2.6990968253544643,1.481977216387816,5.186920257357356,Move 10 units of SKU_175 from STORE_18 to STORE_11,Destination is High risk and source has 13 excess units
STORE_18,STORE_01,West Zone,SKU_175,13,High,13.57419022011882,14,4.683417656756297,2.989270021605612,5.76502075595368,Move 13 units of SKU_175 from STORE_18 to STORE_01,Destination is High risk and source has 13 excess units
STORE_13,STORE_04,South Zone,SKU_237,13,High,13.54973008558262,15,3.9969630709426633,3.7528492842597934,7.0053186639516145,Move 13 units of SKU_237 from STORE_13 to STORE_04,Destination is High risk and source has 13 excess units
STORE_08,STORE_03,Central Zone,SKU_209,13,High,13.516664219644692,10,3.4116833558086825,2.931104371973485,6.741540055539016,Move 13 units of SKU_209 from STORE_08 to STORE_03,Destination is High risk and source has 13 excess units
STORE_09,STORE_18,West Zone,SKU_154,10,High,13.512945476698142,9,2.514317126562025,3.57950073398507,7.556723771746259,Move 10 units of SKU_154 from STORE_09 to STORE_18,Destination is High risk and source has 13 excess units
STORE_14,STORE_03,Central Zone,SKU_041,12,High,13.49905759605814,6,2.0877310924369747,2.873933344066978,8.621800032200934,Move 12 units of SKU_041 from STORE_14 to STORE_03,Destination is High risk and source has 13 excess units
STORE_18,STORE_11,West Zone,SKU_210,8,High,13.485402983941384,7,1.376372737774355,5.085831626772305,10.898210628797797,Move 8 units of SKU_210 from STORE_18 to STORE_11,Destination is High risk and source has 13 excess units
STORE_06,STORE_03,Central Zone,SKU_169,9,High,13.482382340691379,9,1.9353339444524853,4.65036022635677,9.30072045271354,Move 9 units of SKU_169 from STORE_06 to STORE_03,Destination is High risk and source has 13 excess units
STORE_05,STORE_07,East Zone,SKU_186,11,High,13.432531221443801,7,2.303212691326531,3.039232992402609,7.815170551892424,Move 11 units of SKU_186 from STORE_05 to STORE_07,Destination is High risk and source has 13 excess units
STORE_01,STORE_09,West Zone,SKU_092,9,High,13.413142306102769,3,2.3087777118039106,1.2993888431364051,5.1975553725456205,Move 9 units of SKU_092 from STORE_01 to STORE_09,Destination is High risk and source has 13 excess units
STORE_14,STORE_03,Central Zone,SKU_139,9,High,13.408163265306122,5,1.870562062555236,2.672993374606278,7.484381448897579,Move 9 units of SKU_139 from STORE_14 to STORE_03,Destination is High risk and source has 13 excess units
STORE_10,STORE_13,South Zone,SKU_149,13,High,13.359035611252729,14,3.82260743757368,3.662421587524092,7.063241633082178,Move 13 units of SKU_149 from STORE_10 to STORE_13,Destination is High risk and source has 13 excess units
STORE_16,STORE_07,East Zone,SKU_044,12,High,13.349539204060829,7,2.0315447228584342,3.445653901308569,9.352489160694688,Move 12 units of SKU_044 from STORE_16 to STORE_07,Destination is High risk and source has 13 excess units
STORE_02,STORE_07,East Zone,SKU_025,10,High,13.329977937120795,8,2.032368168744008,3.9362946748688525,8.856663018454917,Move 10 units of SKU_025 from STORE_02 to STORE_07,Destination is High risk and source has 13 excess units
STORE_01,STORE_11,West Zone,SKU_211,13,High,13.270542214417066,18,3.7469462551005255,4.803911979121004,8.27340396404173,Move 13 units of SKU_211 from STORE_01 to STORE_11,Destination is High risk and source has 13 excess units
STORE_09,STORE_11,West Zone,SKU_078,13,High,13.256335501233462,4,2.511741861495556,1.5925203387016438,6.768211439481986,Move 13 units of SKU_078 from STORE_09 to STORE_11,Destination is High risk and source has 13 excess units
STORE_13,STORE_10,South Zone,SKU_246,6,High,13.213319011815253,6,2.1561504533202647,2.7827371650992982,5.5654743301985965,Move 6 units of SKU_246 from STORE_13 to STORE_10,Destination is High risk and source has 13 excess units
STORE_01,STORE_11,West Zone,SKU_192,12,High,13.207858192925123,9,2.5858518035496383,3.4804778787576156,8.121115050434437,Move 12 units of SKU_192 from STORE_01 to STORE_11,Destination is High risk and source has 13 excess units
STORE_12,STORE_15,North Zone,SKU_087,5,High,13.199103666885305,5,1.4045938533516176,3.5597478858882137,7.119495771776427,Move 5 units of SKU_087 from STORE_12 to STORE_15,Destination is High risk and source has 13 excess units
STORE_05,STORE_07,East Zone,SKU_068,9,High,13.193375710940114,6,1.800515574650913,3.33237883885747,8.330947097143676,Move 9 units of SKU_068 from STORE_05 to STORE_07,Destination is High risk and source has 13 excess units
STORE_01,STORE_11,West Zone,SKU_210,8,High,13.153634002804937,7,1.376372737774355,5.085831626772305,10.898210628797797,Move 8 units of SKU_210 from STORE_01 to STORE_11,Destination is High risk and source has 13 excess units
STORE_01,STORE_11,West Zone,SKU_045,13,High,13.087468344128643,9,2.6279139138928858,3.4247697203550183,8.371659316423377,Move 13 units of SKU_045 from STORE_01 to STORE_11,Destination is High risk and source has 13 excess units
STORE_17,STORE_10,South Zone,SKU_073,7,High,13.083228582792469,5,2.344751267467895,2.1324223466139833,5.11781363187356,Move 7 units of SKU_073 from STORE_17 to STORE_10,Destination is High risk and source has 13 excess units
STORE_08,STORE_06,Central Zone,SKU_081,12,High,13.047337081046516,6,4.062019372966577,1.4770978296979602,4.43129348909388,Move 12 units of SKU_081 from STORE_08 to STORE_06,Destination is High risk and source has 13 excess units
STORE_01,STORE_11,West Zone,SKU_224,13,High,13.043098818474759,7,3.195918367346939,2.19029374201788,6.257982120051086,Move 13 units of SKU_224 from STORE_01 to STORE_11,Destination is High risk and source has 13 excess units
STORE_09,STORE_11,West Zone,SKU_127,13,High,13.035250463821892,4,2.256029684601113,1.773026315789474,7.535361842105264,Move 13 units of SKU_127 from STORE_09 to STORE_11,Destination is High risk and source has 13 excess units
STORE_18,STORE_11,West Zone,SKU_077,7,High,12.981773894804501,3,1.980372476859596,1.5148665390246652,5.049555130082217,Move 7 units of SKU_077 from STORE_18 to STORE_11,Destination is High risk and source has 12 excess units
STORE_16,STORE_07,East Zone,SKU_234,7,High,12.963238887788126,6,1.9266188637617208,3.1142641198296004,6.7475722596308,Move 7 units of SKU_234 from STORE_16 to STORE_07,Destination is High risk and source has 12 excess units
STORE_16,STORE_07,East Zone,SKU_018,9,High,12.956870121320419,6,1.561987557869548,3.8412597909445707,9.603149477361427,Move 9 units of SKU_018 from STORE_16 to STORE_07,Destination is High risk and source has 12 excess units
STORE_08,STORE_03,Central Zone,SKU_162,12,High,12.91265423918485,13,3.247437540038437,4.003156285446565,7.698377472012624,Move 12 units of SKU_162 from STORE_08 to STORE_03,Destination is High risk and source has 12 excess units
STORE_10,STORE_17,South Zone,SKU_181,9,High,12.905566652192793,8,3.04548186736125,2.626842105263158,5.582039473684211,Move 9 units of SKU_181 from STORE_10 to STORE_17,Destination is High risk and source has 12 excess units
STORE_09,STORE_11,West Zone,SKU_039,12,High,12.891210239036326,8,2.5033716583918326,3.195690089876309,7.989225224690772,Move 12 units of SKU_039 from STORE_09 to STORE_11,Destination is High risk and source has 12 excess units
STORE_16,STORE_07,East Zone,SKU_116,12,High,12.856763925729442,14,2.823936938396369,4.957617788713862,9.207004464754315,Move 12 units of SKU_116 from STORE_16 to STORE_07,Destination is High risk and source has 12 excess units
STORE_14,STORE_03,Central Zone,SKU_016,12,High,12.792598351910286,14,3.900768065525352,3.589036765279838,6.665353992662556,Move 12 units of SKU_016 from STORE_14 to STORE_03,Destination is High risk and source has 12 excess units
STORE_14,STORE_03,Central Zone,SKU_159,12,High,12.77890994504053,19,5.386920341847038,3.527061622278488,5.754679488980691,Move 12 units of SKU_159 from STORE_14 to STORE_03,Destination is High risk and source has 12 excess units
STORE_05,STORE_07,East Zone,SKU_017,12,High,12.754594375063459,10,2.8398445092322646,3.521319553760865,7.746903018273902,Move 12 units of SKU_017 from STORE_05 to STORE_07,Destination is High risk and source has 12 excess units
STORE_16,STORE_07,East Zone,SKU_236,8,High,12.743877551020407,7,1.7952437173216391,3.8991920330702747,8.355411499436304,Move 8 units of SKU_236 from STORE_16 to STORE_07,Destination is High risk and source has 12 excess units
STORE_09,STORE_11,West Zone,SKU_008,11,High,12.716081186572989,5,2.2724154596903694,2.200301876436486,7.040966004596756,Move 11 units of SKU_008 from STORE_09 to STORE_11,Destination is High risk and source has 12 excess units
STORE_05,STORE_07,East Zone,SKU_175,12,High,12.695493734982701,12,2.711824013151101,4.4250659120228715,8.850131824045743,Move 12 units of SKU_175 from STORE_05 to STORE_07,Destination is High risk and source has 12 excess units
STORE_18,STORE_11,West Zone,SKU_216,11,High,12.68147765435288,7,2.2538354681211823,3.1058167727901025,7.986385987174549,Move 11 units of SKU_216 from STORE_18 to STORE_11,Destination is High risk and source has 12 excess units
STORE_18,STORE_11,West Zone,SKU_215,12,High,12.679613780996268,9,2.12069547164915,4.243890799182585,9.902411864759365,Move 12 units of SKU_215 from STORE_18 to STORE_11,Destination is High risk and source has 12 excess units
STORE_06,STORE_03,Central Zone,SKU_115,12,High,12.677122877122876,12,3.469444092336728,3.4587673646350074,6.917534729270015,Move 12 units of SKU_115 from STORE_06 to STORE_03,Destination is High risk and source has 12 excess units
STORE_04,STORE_13,South Zone,SKU_080,9,High,12.669514248300802,9,2.2572802705988058,3.9870990400374615,7.974198080074923,Move 9 units of SKU_080 from STORE_04 to STORE_13,Destination is High risk and source has 12 excess units
STORE_01,STORE_11,West Zone,SKU_181,12,High,12.640942715884169,11,3.2980129433177443,3.3353416705921686,6.973896220329079,Move 12 units of SKU_181 from STORE_01 to STORE_11,Destination is High risk and source has 12 excess units
STORE_14,STORE_03,Central Zone,SKU_012,11,High,12.629966703662596,6,1.9510909654589963,3.0752025949689608,8.713074019078721,Move 11 units of SKU_012 from STORE_14 to STORE_03,Destination is High risk and source has 12 excess units
STORE_13,STORE_04,South Zone,SKU_048,12,High,12.615635106501617,17,4.412273121508724,3.852889322995276,6.572575903933118,Move 12 units of SKU_048 from STORE_13 to STORE_04,Destination is High risk and source has 12 excess units
STORE_08,STORE_03,Central Zone,SKU_109,10,High,12.59653809167646,8,2.7010649514110807,2.961794752777296,6.664038193748915,Move 10 units of SKU_109 from STORE_08 to STORE_03,Destination is High risk and source has 12 excess units
STORE_18,STORE_01,West Zone,SKU_048,12,High,12.573404581002478,7,4.161851753688488,1.6819436189182306,4.565275537063768,Move 12 units of SKU_048 from STORE_18 to STORE_01,Destination is High risk and source has 12 excess units
STORE_18,STORE_11,West Zone,SKU_048,12,High,12.573404581002478,5,2.6979450969343737,1.8532623238632282,6.301091901134976,Move 12 units of SKU_048 from STORE_18 to STORE_11,Destination is High risk and source has 12 excess units
STORE_06,STORE_03,Central Zone,SKU_240,12,High,12.55979493246574,7,2.4135234062966013,2.9003240580712064,7.8723081576218465,Move 12 units of SKU_240 from STORE_06 to STORE_03,Destination is High risk and source has 12 excess units
STORE_06,STORE_14,Central Zone,SKU_229,12,High,12.55342970521542,8,3.9257778039169566,2.0378127340823964,5.094531835205991,Move 12 units of SKU_229 from STORE_06 to STORE_14,Destination is High risk and source has 12 excess units
STORE_05,STORE_07,East Zone,SKU_181,10,High,12.530193615907901,10,1.783703837004628,5.606311873384199,11.212623746768397,Move 10 units of SKU_181 from STORE_05 to STORE_07,Destination is High risk and source has 12 excess units
STORE_16,STORE_02,East Zone,SKU_144,6,High,12.503401360544217,6,1.6276367908345202,3.686326110215097,7.372652220430194,Move 6 units of SKU_144 from STORE_16 to STORE_02,Destination is High risk and source has 12 excess units
STORE_18,STORE_01,West Zone,SKU_068,5,High,12.471288110385856,4,1.691060313426087,2.365379855610237,5.322104675123033,Move 5 units of SKU_068 from STORE_18 to STORE_01,Destination is High risk and source has 12 excess units
STORE_18,STORE_11,West Zone,SKU_068,12,High,12.471288110385856,12,3.1513065248005008,3.8079443892750744,7.615888778550149,Move 12 units of SKU_068 from STORE_18 to STORE_11,Destination is High risk and source has 12 excess units
STORE_02,STORE_07,East Zone,SKU_021,6,High,12.454373975331567,3,2.0227924051632256,1.4830983111971494,4.449294933591449,Move 6 units of SKU_021 from STORE_02 to STORE_07,Destination is High risk and source has 12 excess units
STORE_08,STORE_06,Central Zone,SKU_087,6,High,12.42553322080712,2,2.094938604372566,0.9546819156540388,3.8187276626161553,Move 6 units of SKU_087 from STORE_08 to STORE_06,Destination is High risk and source has 12 excess units
STORE_08,STORE_03,Central Zone,SKU_087,11,High,12.42553322080712,11,2.217640240261337,4.960227452719613,9.920454905439225,Move 11 units of SKU_087 from STORE_08 to STORE_03,Destination is High risk and source has 12 excess units
STORE_17,STORE_10,South Zone,SKU_200,8,High,12.412671337191593,8,2.0273571357477,3.9460240423054804,7.892048084610961,Move 8 units of SKU_200 from STORE_17 to STORE_10,Destination is High risk and source has 12 excess units
STORE_14,STORE_03,Central Zone,SKU_015,12,High,12.398886827458256,11,3.113929671887843,3.53251394830994,7.38616552828442,Move 12 units of SKU_015 from STORE_14 to STORE_03,Destination is High risk and source has 12 excess units
STORE_08,STORE_03,Central Zone,SKU_015,12,High,12.398281805947311,11,3.113929671887843,3.53251394830994,7.38616552828442,Move 12 units of SKU_015 from STORE_08 to STORE_03,Destination is High risk and source has 12 excess units
STORE_09,STORE_11,West Zone,SKU_162,12,High,12.370854271356782,12,2.2817172018894385,5.259196884724834,10.518393769449668,Move 12 units of SKU_162 from STORE_09 to STORE_11,Destination is High risk and source has 12 excess units
STORE_09,STORE_01,West Zone,SKU_235,5,High,12.369965344628419,3,1.906285714285714,1.5737410071942448,4.1966426858513195,Move 5 units of SKU_235 from STORE_09 to STORE_01,Destination is High risk and source has 12 excess units
STORE_09,STORE_11,West Zone,SKU_235,12,High,12.369965344628419,15,3.874078141591634,3.8718888602069783,6.969399948372561,Move 12 units of SKU_235 from STORE_09 to STORE_11,Destination is High risk and source has 12 excess units
STORE_16,STORE_05,East Zone,SKU_241,6,High,12.354317111459968,4,3.329587309201172,1.2013500859239137,3.003375214809784,Move 6 units of SKU_241 from STORE_16 to STORE_05,Destination is High risk and source has 12 excess units
STORE_09,STORE_18,West Zone,SKU_194,5,High,12.345478654493911,5,1.7077132391418104,2.9278920403010322,5.8557840806020645,Move 5 units of SKU_194 from STORE_09 to STORE_18,Destination is High risk and source has 12 excess units
STORE_09,STORE_11,West Zone,SKU_194,12,High,12.345478654493911,8,2.4209336644710797,3.304510205052571,8.261275512631428,Move 12 units of SKU_194 from STORE_09 to STORE_11,Destination is High risk and source has 12 excess units
STORE_09,STORE_01,West Zone,SKU_194,12,High,12.345478654493911,13,3.4451601238502048,3.773409517311956,7.256556764061454,Move 12 units of SKU_194 from STORE_09 to STORE_01,Destination is High risk and source has 12 excess units
STORE_01,STORE_11,West Zone,SKU_085,12,High,12.335878688240893,20,3.624104824507172,5.518604170816092,8.829766673305746,Move 12 units of SKU_085 from STORE_01 to STORE_11,Destination is High risk and source has 12 excess units
STORE_06,STORE_03,Central Zone,SKU_117,12,High,12.333008911463244,10,2.605984941949656,3.837320714723142,8.442105572390913,Move 12 units of SKU_117 from STORE_06 to STORE_03,Destination is High risk and source has 12 excess units
STORE_14,STORE_06,Central Zone,SKU_175,7,High,12.280910853957693,6,3.759242452528516,1.5960662489231896,3.4581435393335775,Move 7 units of SKU_175 from STORE_14 to STORE_06,Destination is High risk and source has 12 excess units
STORE_14,STORE_03,Central Zone,SKU_175,12,High,12.280910853957693,10,4.604907850524386,2.171596115405707,4.777511453892555,Move 12 units of SKU_175 from STORE_14 to STORE_03,Destination is High risk and source has 12 excess units
STORE_14,STORE_08,Central Zone,SKU_175,12,High,12.280910853957693,12,3.436262296026385,3.4921664780585946,6.984332956117189,Move 12 units of SKU_175 from STORE_14 to STORE_08,Destination is High risk and source has 12 excess units
STORE_08,STORE_03,Central Zone,SKU_198,10,High,12.275257488796289,9,1.7870970000350053,5.036100446603464,10.631767609496201,Move 10 units of SKU_198 from STORE_08 to STORE_03,Destination is High risk and source has 12 excess units
STORE_18,STORE_11,West Zone,SKU_069,12,High,12.268298864805057,10,2.111124283738392,4.736812549137059,10.420987608101528,Move 12 units of SKU_069 from STORE_18 to STORE_11,Destination is High risk and source has 12 excess units
STORE_02,STORE_07,East Zone,SKU_223,12,High,12.264779837436407,16,3.994054458244424,4.0059543922775545,7.010420186485721,Move 12 units of SKU_223 from STORE_02 to STORE_07,Destination is High risk and source has 12 excess units
STORE_08,STORE_03,Central Zone,SKU_021,9,High,12.259724695247227,6,1.5079089601824762,3.979020059191056,9.94755014797764,Move 9 units of SKU_021 from STORE_08 to STORE_03,Destination is High risk and source has 12 excess units
STORE_11,STORE_01,West Zone,SKU_076,5,High,12.242685885543029,4,1.7036917859927476,2.347842510533198,5.282645648699694,Move 5 units of SKU_076 from STORE_11 to STORE_01,Destination is High risk and source has 12 excess units
STORE_05,STORE_07,East Zone,SKU_083,11,High,12.237900128040973,6,2.920368631714187,2.054535148351509,5.821182920329275,Move 11 units of SKU_083 from STORE_05 to STORE_07,Destination is High risk and source has 12 excess units
STORE_16,STORE_07,East Zone,SKU_077,12,High,12.233785148242205,19,3.269302499067512,5.811637193382773,9.482144894466629,Move 12 units of SKU_077 from STORE_16 to STORE_07,Destination is High risk and source has 12 excess units
STORE_17,STORE_04,South Zone,SKU_048,12,High,12.203784185739073,17,4.412273121508724,3.852889322995276,6.572575903933118,Move 12 units of SKU_048 from STORE_17 to STORE_04,Destination is High risk and source has 12 excess units
STORE_05,STORE_07,East Zone,SKU_029,5,High,12.193495800746993,5,1.8139852626133328,2.75636197440585,5.5127239488117,Move 5 units of SKU_029 from STORE_05 to STORE_07,Destination is High risk and source has 12 excess units
STORE_09,STORE_11,West Zone,SKU_224,12,High,12.183698979591837,7,3.195918367346939,2.19029374201788,5.945083014048531,Move 12 units of SKU_224 from STORE_09 to STORE_11,Destination is High risk and source has 12 excess units
STORE_12,STORE_15,North Zone,SKU_177,5,High,12.174765433901648,3,1.7425526911795646,1.721612215909091,4.590965909090909,Move 5 units of SKU_177 from STORE_12 to STORE_15,Destination is High risk and source has 12 excess units
STORE_05,STORE_07,East Zone,SKU_193,7,High,12.173574584472963,6,1.805328798185941,3.323494316397664,7.2009043521949385,Move 7 units of SKU_193 from STORE_05 to STORE_07,Destination is High risk and source has 12 excess units
STORE_16,STORE_07,East Zone,SKU_198,7,High,12.156128866640996,2,1.9338676109713289,1.034196957771817,4.653886309973177,Move 7 units of SKU_198 from STORE_16 to STORE_07,Destination is High risk and source has 12 excess units
