store_id,sku_id,date,actual_demand,predicted_demand,absolute_error,absolute_percentage_error
STORE_05,SKU_026,2026-05-18,5,4.285714285714286,0.7142857142857144,14.285714285714288
STORE_05,SKU_026,2026-05-19,1,4.285714285714286,3.2857142857142856,328.57142857142856
STORE_05,SKU_026,2026-05-20,4,4.285714285714286,0.2857142857142856,7.14285714285714
STORE_05,SKU_026,2026-05-21,3,4.285714285714286,1.2857142857142856,42.857142857142854
STORE_05,SKU_026,2026-05-22,3,4.285714285714286,1.2857142857142856,42.857142857142854
STORE_05,SKU_026,2026-05-23,7,5.253732116939664,1.7462678830603364,24.94668404371909
STORE_05,SKU_026,2026-05-24,3,5.253732116939664,2.2537321169396636,75.12440389798878
STORE_05,SKU_026,2026-05-25,3,4.285714285714286,1.2857142857142856,42.857142857142854
STORE_05,SKU_026,2026-05-26,2,4.285714285714286,2.2857142857142856,114.28571428571428
STORE_05,SKU_026,2026-05-27,3,4.285714285714286,1.2857142857142856,42.857142857142854
STORE_05,SKU_026,2026-05-28,1,4.285714285714286,3.2857142857142856,328.57142857142856
STORE_05,SKU_026,2026-05-29,2,4.285714285714286,2.2857142857142856,114.28571428571428
STORE_05,SKU_026,2026-05-30,6,5.253732116939664,0.7462678830603364,12.437798051005606
STORE_05,SKU_026,2026-05-31,3,5.253732116939664,2.2537321169396636,75.12440389798878
STORE_05,SKU_027,2026-05-12,1,2.0,1.0,100.0
STORE_05,SKU_027,2026-05-13,2,2.0,0.0,0.0
STORE_05,SKU_027,2026-05-14,1,2.0,1.0,100.0
STORE_05,SKU_027,2026-05-15,1,2.0,1.0,100.0
STORE_05,SKU_027,2026-05-16,1,2.274754683318466,1.274754683318466,127.4754683318466
STORE_05,SKU_027,2026-05-17,1,2.274754683318466,1.274754683318466,127.4754683318466
STORE_05,SKU_027,2026-05-18,1,2.0,1.0,100.0
STORE_05,SKU_027,2026-05-19,1,2.0,1.0,100.0
STORE_05,SKU_027,2026-05-20,1,2.0,1.0,100.0
STORE_05,SKU_027,2026-05-21,2,2.0,0.0,0.0
STORE_05,SKU_027,2026-05-22,1,2.0,1.0,100.0
STORE_05,SKU_027,2026-05-25,1,2.0,1.0,100.0
STORE_05,SKU_027,2026-05-26,1,2.0,1.0,100.0
STORE_05,SKU_027,2026-05-31,1,2.274754683318466,1.274754683318466,127.4754683318466
STORE_05,SKU_028,2026-05-11,1,1.8571428571428572,0.8571428571428572,85.71428571428572
STORE_05,SKU_028,2026-05-14,1,1.8571428571428572,0.8571428571428572,85.71428571428572
STORE_05,SKU_028,2026-05-16,4,2.315825767153201,1.6841742328467988,42.10435582116997
STORE_05,SKU_028,2026-05-17,2,2.315825767153201,0.3158257671532012,15.791288357660061
STORE_05,SKU_028,2026-05-18,2,1.8571428571428572,0.1428571428571428,7.14285714285714
STORE_05,SKU_028,2026-05-19,2,1.8571428571428572,0.1428571428571428,7.14285714285714
STORE_05,SKU_028,2026-05-21,1,1.8571428571428572,0.8571428571428572,85.71428571428572
STORE_05,SKU_028,2026-05-23,4,2.315825767153201,1.6841742328467988,42.10435582116997
STORE_05,SKU_028,2026-05-24,2,2.315825767153201,0.3158257671532012,15.791288357660061
STORE_05,SKU_028,2026-05-25,3,1.8571428571428572,1.1428571428571428,38.095238095238095
STORE_05,SKU_028,2026-05-26,5,1.8571428571428572,3.142857142857143,62.857142857142854
STORE_05,SKU_028,2026-05-27,3,1.8571428571428572,1.1428571428571428,38.095238095238095
STORE_05,SKU_028,2026-05-28,2,1.8571428571428572,0.1428571428571428,7.14285714285714
STORE_05,SKU_028,2026-05-31,1,2.315825767153201,1.3158257671532012,131.58257671532013
STORE_05,SKU_029,2026-05-12,3,2.142857142857143,0.8571428571428572,28.571428571428577
STORE_05,SKU_029,2026-05-13,1,2.142857142857143,1.1428571428571428,114.28571428571428
STORE_05,SKU_029,2026-05-16,4,2.5837787086523183,1.4162212913476817,35.40553228369204
STORE_05,SKU_029,2026-05-17,2,2.5837787086523183,0.5837787086523183,29.188935432615914
STORE_05,SKU_029,2026-05-18,1,2.142857142857143,1.1428571428571428,114.28571428571428
STORE_05,SKU_029,2026-05-19,2,2.142857142857143,0.1428571428571428,7.14285714285714
STORE_05,SKU_029,2026-05-20,1,2.142857142857143,1.1428571428571428,114.28571428571428
STORE_05,SKU_029,2026-05-21,2,2.142857142857143,0.1428571428571428,7.14285714285714
STORE_05,SKU_029,2026-05-26,2,2.142857142857143,0.1428571428571428,7.14285714285714
STORE_05,SKU_029,2026-05-27,1,2.142857142857143,1.1428571428571428,114.28571428571428
STORE_05,SKU_029,2026-05-28,2,2.142857142857143,0.1428571428571428,7.14285714285714
STORE_05,SKU_029,2026-05-29,2,2.142857142857143,0.1428571428571428,7.14285714285714
STORE_05,SKU_029,2026-05-30,1,2.5837787086523183,1.5837787086523183,158.37787086523184
STORE_05,SKU_029,2026-05-31,2,2.5837787086523183,0.5837787086523183,29.188935432615914
STORE_05,SKU_030,2026-05-12,3,1.8571428571428572,1.1428571428571428,38.095238095238095
STORE_05,SKU_030,2026-05-14,1,1.8571428571428572,0.8571428571428572,85.71428571428572
STORE_05,SKU_030,2026-05-17,3,1.7510204081632652,1.2489795918367348,41.632653061224495
STORE_05,SKU_030,2026-05-20,1,1.8571428571428572,0.8571428571428572,85.71428571428572
STORE_05,SKU_030,2026-05-21,1,1.8571428571428572,0.8571428571428572,85.71428571428572
STORE_05,SKU_030,2026-05-22,2,1.8571428571428572,0.1428571428571428,7.14285714285714
STORE_05,SKU_030,2026-05-23,4,1.7510204081632652,2.2489795918367346,56.224489795918366
STORE_05,SKU_030,2026-05-24,1,1.7510204081632652,0.7510204081632652,75.10204081632652
STORE_05,SKU_030,2026-05-25,1,1.8571428571428572,0.8571428571428572,85.71428571428572
STORE_05,SKU_030,2026-05-27,1,1.8571428571428572,0.8571428571428572,85.71428571428572
STORE_05,SKU_030,2026-05-28,2,1.8571428571428572,0.1428571428571428,7.14285714285714
STORE_05,SKU_030,2026-05-29,1,1.8571428571428572,0.8571428571428572,85.71428571428572
STORE_05,SKU_030,2026-05-30,2,1.7510204081632652,0.2489795918367348,12.44897959183674
STORE_05,SKU_030,2026-05-31,1,1.7510204081632652,0.7510204081632652,75.10204081632652
STORE_05,SKU_031,2026-05-18,1,2.4285714285714284,1.4285714285714284,142.85714285714283
STORE_05,SKU_031,2026-05-19,4,2.4285714285714284,1.5714285714285716,39.28571428571429
STORE_05,SKU_031,2026-05-20,2,2.4285714285714284,0.4285714285714284,21.42857142857142
STORE_05,SKU_031,2026-05-21,2,2.4285714285714284,0.4285714285714284,21.42857142857142
STORE_05,SKU_031,2026-05-22,3,2.4285714285714284,0.5714285714285716,19.047619047619055
STORE_05,SKU_031,2026-05-23,1,2.91738931994523,1.9173893199452299,191.738931994523
STORE_05,SKU_031,2026-05-24,2,2.91738931994523,0.9173893199452299,45.86946599726149
STORE_05,SKU_031,2026-05-25,1,2.4285714285714284,1.4285714285714284,142.85714285714283
STORE_05,SKU_031,2026-05-26,3,2.4285714285714284,0.5714285714285716,19.047619047619055
STORE_05,SKU_031,2026-05-27,1,2.4285714285714284,1.4285714285714284,142.85714285714283
STORE_05,SKU_031,2026-05-28,3,2.4285714285714284,0.5714285714285716,19.047619047619055
STORE_05,SKU_031,2026-05-29,2,2.4285714285714284,0.4285714285714284,21.42857142857142
STORE_05,SKU_031,2026-05-30,2,2.91738931994523,0.9173893199452299,45.86946599726149
STORE_05,SKU_031,2026-05-31,1,2.91738931994523,1.9173893199452299,191.738931994523
STORE_05,SKU_032,2026-05-14,2,1.7142857142857142,0.2857142857142858,14.28571428571429
STORE_05,SKU_032,2026-05-16,1,1.9379731379731377,0.9379731379731377,93.79731379731378
STORE_05,SKU_032,2026-05-17,1,1.9379731379731377,0.9379731379731377,93.79731379731378
STORE_05,SKU_032,2026-05-18,1,1.7142857142857142,0.7142857142857142,71.42857142857142
STORE_05,SKU_032,2026-05-19,1,1.7142857142857142,0.7142857142857142,71.42857142857142
STORE_05,SKU_032,2026-05-20,1,1.7142857142857142,0.7142857142857142,71.42857142857142
STORE_05,SKU_032,2026-05-22,2,1.7142857142857142,0.2857142857142858,14.28571428571429
STORE_05,SKU_032,2026-05-23,3,1.9379731379731377,1.0620268620268623,35.40089540089541
STORE_05,SKU_032,2026-05-24,1,1.9379731379731377,0.9379731379731377,93.79731379731378
STORE_05,SKU_032,2026-05-25,1,1.7142857142857142,0.7142857142857142,71.42857142857142
STORE_05,SKU_032,2026-05-26,1,1.7142857142857142,0.7142857142857142,71.42857142857142
STORE_05,SKU_032,2026-05-28,1,1.7142857142857142,0.7142857142857142,71.42857142857142
STORE_05,SKU_032,2026-05-29,1,1.7142857142857142,0.7142857142857142,71.42857142857142
STORE_05,SKU_032,2026-05-31,1,1.9379731379731377,0.9379731379731377,93.79731379731378
STORE_05,SKU_033,2026-05-17,1,3.518252371371084,2.518252371371084,251.82523713710842
STORE_05,SKU_033,2026-05-18,2,2.5714285714285716,0.5714285714285716,28.57142857142858
STORE_05,SKU_033,2026-05-20,2,2.5714285714285716,0.5714285714285716,28.57142857142858
STORE_05,SKU_033,2026-05-21,1,2.5714285714285716,1.5714285714285716,157.14285714285717
STORE_05,SKU_033,2026-05-22,6,2.5714285714285716,3.4285714285714284,57.14285714285714
STORE_05,SKU_033,2026-05-23,4,3.518252371371084,0.48174762862891596,12.0436907157229
STORE_05,SKU_033,2026-05-24,5,3.518252371371084,1.481747628628916,29.63495257257832
STORE_05,SKU_033,2026-05-25,1,2.5714285714285716,1.5714285714285716,157.14285714285717
STORE_05,SKU_033,2026-05-26,2,2.5714285714285716,0.5714285714285716,28.57142857142858
STORE_05,SKU_033,2026-05-27,1,2.5714285714285716,1.5714285714285716,157.14285714285717
STORE_05,SKU_033,2026-05-28,3,2.5714285714285716,0.4285714285714284,14.28571428571428
STORE_05,SKU_033,2026-05-29,3,2.5714285714285716,0.4285714285714284,14.28571428571428
STORE_05,SKU_033,2026-05-30,4,3.518252371371084,0.48174762862891596,12.0436907157229
STORE_05,SKU_033,2026-05-31,4,3.518252371371084,0.48174762862891596,12.0436907157229
STORE_05,SKU_034,2026-05-17,4,4.105880423657409,0.10588042365740868,2.647010591435217
STORE_05,SKU_034,2026-05-18,1,3.142857142857143,2.142857142857143,214.28571428571428
STORE_05,SKU_034,2026-05-19,4,3.142857142857143,0.8571428571428572,21.42857142857143
STORE_05,SKU_034,2026-05-20,3,3.142857142857143,0.1428571428571428,4.761904761904759
STORE_05,SKU_034,2026-05-22,1,3.142857142857143,2.142857142857143,214.28571428571428
STORE_05,SKU_034,2026-05-23,4,4.105880423657409,0.10588042365740868,2.647010591435217
STORE_05,SKU_034,2026-05-24,5,4.105880423657409,0.8941195763425913,17.882391526851826
STORE_05,SKU_034,2026-05-25,8,3.142857142857143,4.857142857142858,60.71428571428572
STORE_05,SKU_034,2026-05-26,3,3.142857142857143,0.1428571428571428,4.761904761904759
STORE_05,SKU_034,2026-05-27,6,3.142857142857143,2.857142857142857,47.61904761904762
STORE_05,SKU_034,2026-05-28,2,3.142857142857143,1.1428571428571428,57.14285714285714
STORE_05,SKU_034,2026-05-29,1,3.142857142857143,2.142857142857143,214.28571428571428
STORE_05,SKU_034,2026-05-30,3,4.105880423657409,1.1058804236574087,36.862680788580285
STORE_05,SKU_034,2026-05-31,3,4.105880423657409,1.1058804236574087,36.862680788580285
STORE_05,SKU_035,2026-05-18,4,3.0,1.0,25.0
STORE_05,SKU_035,2026-05-19,3,3.0,0.0,0.0
STORE_05,SKU_035,2026-05-20,2,3.0,1.0,50.0
STORE_05,SKU_035,2026-05-21,4,3.0,1.0,25.0
STORE_05,SKU_035,2026-05-22,1,3.0,2.0,200.0
STORE_05,SKU_035,2026-05-23,5,4.62791286727457,0.37208713272543026,7.441742654508605
STORE_05,SKU_035,2026-05-24,4,4.62791286727457,0.6279128672745697,15.697821681864244
STORE_05,SKU_035,2026-05-25,6,3.0,3.0,50.0
STORE_05,SKU_035,2026-05-26,2,3.0,1.0,50.0
STORE_05,SKU_035,2026-05-27,4,3.0,1.0,25.0
STORE_05,SKU_035,2026-05-28,1,3.0,2.0,200.0
STORE_05,SKU_035,2026-05-29,2,3.0,1.0,50.0
STORE_05,SKU_035,2026-05-30,5,4.62791286727457,0.37208713272543026,7.441742654508605
STORE_05,SKU_035,2026-05-31,6,4.62791286727457,1.3720871327254303,22.868118878757173
STORE_05,SKU_036,2026-05-16,1,1.2852192089773915,0.2852192089773915,28.52192089773915
STORE_05,SKU_036,2026-05-17,3,1.2852192089773915,1.7147807910226085,57.15935970075362
STORE_05,SKU_036,2026-05-18,2,1.2857142857142858,0.7142857142857142,35.71428571428571
STORE_05,SKU_036,2026-05-20,5,1.2857142857142858,3.7142857142857144,74.28571428571429
STORE_05,SKU_036,2026-05-21,1,1.2857142857142858,0.2857142857142858,28.57142857142858
STORE_05,SKU_036,2026-05-22,1,1.2857142857142858,0.2857142857142858,28.57142857142858
STORE_05,SKU_036,2026-05-23,1,1.2852192089773915,0.2852192089773915,28.52192089773915
STORE_05,SKU_036,2026-05-24,2,1.2852192089773915,0.7147807910226085,35.739039551130425
STORE_05,SKU_036,2026-05-25,1,1.2857142857142858,0.2857142857142858,28.57142857142858
STORE_05,SKU_036,2026-05-26,2,1.2857142857142858,0.7142857142857142,35.71428571428571
STORE_05,SKU_036,2026-05-27,1,1.2857142857142858,0.2857142857142858,28.57142857142858
STORE_05,SKU_036,2026-05-29,3,1.2857142857142858,1.7142857142857142,57.14285714285714
STORE_05,SKU_036,2026-05-30,1,1.2852192089773915,0.2852192089773915,28.52192089773915
STORE_05,SKU_036,2026-05-31,1,1.2852192089773915,0.2852192089773915,28.52192089773915
STORE_05,SKU_037,2026-05-07,3,2.2857142857142856,0.7142857142857144,23.809523809523814
STORE_05,SKU_037,2026-05-08,2,2.2857142857142856,0.2857142857142856,14.28571428571428
STORE_05,SKU_037,2026-05-11,2,2.2857142857142856,0.2857142857142856,14.28571428571428
STORE_05,SKU_037,2026-05-12,1,2.2857142857142856,1.2857142857142856,128.57142857142856
STORE_05,SKU_037,2026-05-14,2,2.2857142857142856,0.2857142857142856,14.28571428571428
STORE_05,SKU_037,2026-05-16,1,2.7435887665282173,1.7435887665282173,174.35887665282172
STORE_05,SKU_037,2026-05-17,8,2.7435887665282173,5.256411233471782,65.70514041839728
STORE_05,SKU_037,2026-05-19,2,2.2857142857142856,0.2857142857142856,14.28571428571428
STORE_05,SKU_037,2026-05-22,1,2.2857142857142856,1.2857142857142856,128.57142857142856
STORE_05,SKU_037,2026-05-23,3,2.7435887665282173,0.25641123347178274,8.54704111572609
STORE_05,SKU_037,2026-05-24,2,2.7435887665282173,0.7435887665282173,37.17943832641086
STORE_05,SKU_037,2026-05-28,3,2.2857142857142856,0.7142857142857144,23.809523809523814
STORE_05,SKU_037,2026-05-29,2,2.2857142857142856,0.2857142857142856,14.28571428571428
STORE_05,SKU_037,2026-05-30,2,2.7435887665282173,0.7435887665282173,37.17943832641086
STORE_05,SKU_038,2026-05-16,2,2.538770783356771,0.538770783356771,26.93853916783855
STORE_05,SKU_038,2026-05-17,4,2.538770783356771,1.461229216643229,36.53073041608073
STORE_05,SKU_038,2026-05-18,1,2.2857142857142856,1.2857142857142856,128.57142857142856
STORE_05,SKU_038,2026-05-19,2,2.2857142857142856,0.2857142857142856,14.28571428571428
STORE_05,SKU_038,2026-05-20,2,2.2857142857142856,0.2857142857142856,14.28571428571428
STORE_05,SKU_038,2026-05-21,2,2.2857142857142856,0.2857142857142856,14.28571428571428
STORE_05,SKU_038,2026-05-22,4,2.2857142857142856,1.7142857142857144,42.85714285714286
STORE_05,SKU_038,2026-05-23,1,2.538770783356771,1.538770783356771,153.87707833567708
STORE_05,SKU_038,2026-05-24,4,2.538770783356771,1.461229216643229,36.53073041608073
STORE_05,SKU_038,2026-05-26,2,2.2857142857142856,0.2857142857142856,14.28571428571428
STORE_05,SKU_038,2026-05-28,2,2.2857142857142856,0.2857142857142856,14.28571428571428
STORE_05,SKU_038,2026-05-29,2,2.2857142857142856,0.2857142857142856,14.28571428571428
STORE_05,SKU_038,2026-05-30,6,2.538770783356771,3.461229216643229,57.687153610720486
STORE_05,SKU_038,2026-05-31,2,2.538770783356771,0.538770783356771,26.93853916783855
STORE_05,SKU_039,2026-05-07,2,1.2857142857142858,0.7142857142857142,35.71428571428571
STORE_05,SKU_039,2026-05-08,2,1.2857142857142858,0.7142857142857142,35.71428571428571
STORE_05,SKU_039,2026-05-09,2,1.4763497372193024,0.5236502627806976,26.18251313903488
STORE_05,SKU_039,2026-05-10,2,1.4763497372193024,0.5236502627806976,26.18251313903488
STORE_05,SKU_039,2026-05-11,2,1.2857142857142858,0.7142857142857142,35.71428571428571
STORE_05,SKU_039,2026-05-15,1,1.2857142857142858,0.2857142857142858,28.57142857142858
STORE_05,SKU_039,2026-05-16,3,1.4763497372193024,1.5236502627806976,50.788342092689916
STORE_05,SKU_039,2026-05-19,3,1.2857142857142858,1.7142857142857142,57.14285714285714
STORE_05,SKU_039,2026-05-22,2,1.2857142857142858,0.7142857142857142,35.71428571428571
STORE_05,SKU_039,2026-05-23,1,1.4763497372193024,0.4763497372193024,47.63497372193024
STORE_05,SKU_039,2026-05-26,1,1.2857142857142858,0.2857142857142858,28.57142857142858
STORE_05,SKU_039,2026-05-27,2,1.2857142857142858,0.7142857142857142,35.71428571428571
STORE_05,SKU_039,2026-05-29,1,1.2857142857142858,0.2857142857142858,28.57142857142858
STORE_05,SKU_039,2026-05-30,1,1.4763497372193024,0.4763497372193024,47.63497372193024
STORE_05,SKU_040,2026-05-18,2,2.7142857142857144,0.7142857142857144,35.71428571428572
STORE_05,SKU_040,2026-05-19,4,2.7142857142857144,1.2857142857142856,32.14285714285714
STORE_05,SKU_040,2026-05-20,2,2.7142857142857144,0.7142857142857144,35.71428571428572
STORE_05,SKU_040,2026-05-21,3,2.7142857142857144,0.2857142857142856,9.523809523809518
STORE_05,SKU_040,2026-05-22,2,2.7142857142857144,0.7142857142857144,35.71428571428572
STORE_05,SKU_040,2026-05-23,5,3.4012345679012346,1.5987654320987654,31.97530864197531
STORE_05,SKU_040,2026-05-24,4,3.4012345679012346,0.5987654320987654,14.969135802469136
STORE_05,SKU_040,2026-05-25,1,2.7142857142857144,1.7142857142857144,171.42857142857144
STORE_05,SKU_040,2026-05-26,5,2.7142857142857144,2.2857142857142856,45.714285714285715
STORE_05,SKU_040,2026-05-27,2,2.7142857142857144,0.7142857142857144,35.71428571428572
STORE_05,SKU_040,2026-05-28,2,2.7142857142857144,0.7142857142857144,35.71428571428572
STORE_05,SKU_040,2026-05-29,4,2.7142857142857144,1.2857142857142856,32.14285714285714
STORE_05,SKU_040,2026-05-30,6,3.4012345679012346,2.5987654320987654,43.31275720164609
STORE_05,SKU_040,2026-05-31,4,3.4012345679012346,0.5987654320987654,14.969135802469136
STORE_05,SKU_041,2026-05-14,3,2.0,1.0,33.33333333333333
STORE_05,SKU_041,2026-05-16,2,2.3467809364548495,0.34678093645484953,17.339046822742475
STORE_05,SKU_041,2026-05-18,3,2.0,1.0,33.33333333333333
STORE_05,SKU_041,2026-05-20,1,2.0,1.0,100.0
STORE_05,SKU_041,2026-05-21,1,2.0,1.0,100.0
STORE_05,SKU_041,2026-05-22,2,2.0,0.0,0.0
STORE_05,SKU_041,2026-05-23,1,2.3467809364548495,1.3467809364548495,134.67809364548495
STORE_05,SKU_041,2026-05-24,1,2.3467809364548495,1.3467809364548495,134.67809364548495
STORE_05,SKU_041,2026-05-25,1,2.0,1.0,100.0
STORE_05,SKU_041,2026-05-26,1,2.0,1.0,100.0
STORE_05,SKU_041,2026-05-27,1,2.0,1.0,100.0
STORE_05,SKU_041,2026-05-28,1,2.0,1.0,100.0
STORE_05,SKU_041,2026-05-30,6,2.3467809364548495,3.6532190635451505,60.88698439241917
STORE_05,SKU_041,2026-05-31,4,2.3467809364548495,1.6532190635451505,41.33047658862876
STORE_05,SKU_042,2026-05-16,4,4.803165252355238,0.803165252355238,20.07913130888095
STORE_05,SKU_042,2026-05-17,1,4.803165252355238,3.803165252355238,380.3165252355238
STORE_05,SKU_042,2026-05-18,1,3.7142857142857144,2.7142857142857144,271.42857142857144
STORE_05,SKU_042,2026-05-21,5,3.7142857142857144,1.2857142857142856,25.71428571428571
STORE_05,SKU_042,2026-05-22,7,3.7142857142857144,3.2857142857142856,46.93877551020408
STORE_05,SKU_042,2026-05-23,6,4.803165252355238,1.196834747644762,19.947245794079368
STORE_05,SKU_042,2026-05-24,5,4.803165252355238,0.19683474764476205,3.9366949528952406
STORE_05,SKU_042,2026-05-25,3,3.7142857142857144,0.7142857142857144,23.809523809523814
STORE_05,SKU_042,2026-05-26,1,3.7142857142857144,2.7142857142857144,271.42857142857144
STORE_05,SKU_042,2026-05-27,4,3.7142857142857144,0.2857142857142856,7.14285714285714
STORE_05,SKU_042,2026-05-28,4,3.7142857142857144,0.2857142857142856,7.14285714285714
STORE_05,SKU_042,2026-05-29,4,3.7142857142857144,0.2857142857142856,7.14285714285714
STORE_05,SKU_042,2026-05-30,2,4.803165252355238,2.803165252355238,140.1582626177619
STORE_05,SKU_042,2026-05-31,5,4.803165252355238,0.19683474764476205,3.9366949528952406
STORE_05,SKU_043,2026-05-13,3,2.0,1.0,33.33333333333333
STORE_05,SKU_043,2026-05-14,1,2.0,1.0,100.0
STORE_05,SKU_043,2026-05-16,3,2.8436317780580076,0.1563682219419924,5.21227406473308
STORE_05,SKU_043,2026-05-18,2,2.0,0.0,0.0
STORE_05,SKU_043,2026-05-21,2,2.0,0.0,0.0
STORE_05,SKU_043,2026-05-22,1,2.0,1.0,100.0
STORE_05,SKU_043,2026-05-23,1,2.8436317780580076,1.8436317780580076,184.36317780580077
STORE_05,SKU_043,2026-05-24,7,2.8436317780580076,4.156368221941992,59.37668888488561
STORE_05,SKU_043,2026-05-25,3,2.0,1.0,33.33333333333333
STORE_05,SKU_043,2026-05-26,2,2.0,0.0,0.0
STORE_05,SKU_043,2026-05-28,1,2.0,1.0,100.0
STORE_05,SKU_043,2026-05-29,3,2.0,1.0,33.33333333333333
STORE_05,SKU_043,2026-05-30,2,2.8436317780580076,0.8436317780580076,42.18158890290038
STORE_05,SKU_043,2026-05-31,4,2.8436317780580076,1.1563682219419924,28.90920554854981
STORE_05,SKU_044,2026-05-14,3,2.0,1.0,33.33333333333333
STORE_05,SKU_044,2026-05-15,2,2.0,0.0,0.0
STORE_05,SKU_044,2026-05-16,2,2.394,0.39400000000000013,19.700000000000006
STORE_05,SKU_044,2026-05-18,1,2.0,1.0,100.0
STORE_05,SKU_044,2026-05-19,2,2.0,0.0,0.0
STORE_05,SKU_044,2026-05-20,1,2.0,1.0,100.0
STORE_05,SKU_044,2026-05-22,1,2.0,1.0,100.0
STORE_05,SKU_044,2026-05-23,2,2.394,0.39400000000000013,19.700000000000006
STORE_05,SKU_044,2026-05-26,2,2.0,0.0,0.0
STORE_05,SKU_044,2026-05-27,1,2.0,1.0,100.0
STORE_05,SKU_044,2026-05-28,1,2.0,1.0,100.0
STORE_05,SKU_044,2026-05-29,1,2.0,1.0,100.0
STORE_05,SKU_044,2026-05-30,2,2.394,0.39400000000000013,19.700000000000006
STORE_05,SKU_044,2026-05-31,3,2.394,0.6059999999999999,20.199999999999996
STORE_05,SKU_045,2026-05-12,2,1.7142857142857142,0.2857142857142858,14.28571428571429
STORE_05,SKU_045,2026-05-13,2,1.7142857142857142,0.2857142857142858,14.28571428571429
STORE_05,SKU_045,2026-05-15,1,1.7142857142857142,0.7142857142857142,71.42857142857142
STORE_05,SKU_045,2026-05-16,2,2.181818181818182,0.1818181818181821,9.090909090909104
STORE_05,SKU_045,2026-05-18,2,1.7142857142857142,0.2857142857142858,14.28571428571429
STORE_05,SKU_045,2026-05-20,2,1.7142857142857142,0.2857142857142858,14.28571428571429
STORE_05,SKU_045,2026-05-22,6,1.7142857142857142,4.285714285714286,71.42857142857143
STORE_05,SKU_045,2026-05-23,3,2.181818181818182,0.8181818181818179,27.272727272727266
STORE_05,SKU_045,2026-05-24,1,2.181818181818182,1.181818181818182,118.18181818181822
STORE_05,SKU_045,2026-05-26,1,1.7142857142857142,0.7142857142857142,71.42857142857142
STORE_05,SKU_045,2026-05-27,4,1.7142857142857142,2.2857142857142856,57.14285714285714
STORE_05,SKU_045,2026-05-28,2,1.7142857142857142,0.2857142857142858,14.28571428571429
STORE_05,SKU_045,2026-05-30,2,2.181818181818182,0.1818181818181821,9.090909090909104
STORE_05,SKU_045,2026-05-31,1,2.181818181818182,1.181818181818182,118.18181818181822
STORE_05,SKU_046,2026-05-15,5,3.4285714285714284,1.5714285714285716,31.428571428571434
STORE_05,SKU_046,2026-05-16,4,4.386666666666666,0.3866666666666658,9.666666666666647
STORE_05,SKU_046,2026-05-17,3,4.386666666666666,1.3866666666666658,46.22222222222219
STORE_05,SKU_046,2026-05-18,5,3.4285714285714284,1.5714285714285716,31.428571428571434
STORE_05,SKU_046,2026-05-20,1,3.4285714285714284,2.4285714285714284,242.85714285714283
STORE_05,SKU_046,2026-05-21,2,3.4285714285714284,1.4285714285714284,71.42857142857142
STORE_05,SKU_046,2026-05-22,2,3.4285714285714284,1.4285714285714284,71.42857142857142
STORE_05,SKU_046,2026-05-23,4,4.386666666666666,0.3866666666666658,9.666666666666647
STORE_05,SKU_046,2026-05-24,2,4.386666666666666,2.386666666666666,119.33333333333329
STORE_05,SKU_046,2026-05-25,4,3.4285714285714284,0.5714285714285716,14.28571428571429
STORE_05,SKU_046,2026-05-26,1,3.4285714285714284,2.4285714285714284,242.85714285714283
STORE_05,SKU_046,2026-05-28,1,3.4285714285714284,2.4285714285714284,242.85714285714283
STORE_05,SKU_046,2026-05-30,2,4.386666666666666,2.386666666666666,119.33333333333329
STORE_05,SKU_046,2026-05-31,6,4.386666666666666,1.6133333333333342,26.8888888888889
STORE_05,SKU_047,2026-05-16,2,3.9912675671987996,1.9912675671987996,99.56337835993997
STORE_05,SKU_047,2026-05-17,3,3.9912675671987996,0.9912675671987996,33.042252239959986
STORE_05,SKU_047,2026-05-18,2,3.0,1.0,50.0
STORE_05,SKU_047,2026-05-19,3,3.0,0.0,0.0
STORE_05,SKU_047,2026-05-20,4,3.0,1.0,25.0
STORE_05,SKU_047,2026-05-21,1,3.0,2.0,200.0
STORE_05,SKU_047,2026-05-22,1,3.0,2.0,200.0
STORE_05,SKU_047,2026-05-23,4,3.9912675671987996,0.008732432801200396,0.2183108200300099
STORE_05,SKU_047,2026-05-24,1,3.9912675671987996,2.9912675671987996,299.12675671987995
STORE_05,SKU_047,2026-05-27,2,3.0,1.0,50.0
STORE_05,SKU_047,2026-05-28,2,3.0,1.0,50.0
STORE_05,SKU_047,2026-05-29,2,3.0,1.0,50.0
STORE_05,SKU_047,2026-05-30,5,3.9912675671987996,1.0087324328012004,20.174648656024008
STORE_05,SKU_047,2026-05-31,3,3.9912675671987996,0.9912675671987996,33.042252239959986
STORE_05,SKU_048,2026-05-18,5,3.142857142857143,1.8571428571428572,37.142857142857146
STORE_05,SKU_048,2026-05-19,9,3.142857142857143,5.857142857142858,65.07936507936508
STORE_05,SKU_048,2026-05-20,4,3.142857142857143,0.8571428571428572,21.42857142857143
STORE_05,SKU_048,2026-05-21,4,3.142857142857143,0.8571428571428572,21.42857142857143
STORE_05,SKU_048,2026-05-22,2,3.142857142857143,1.1428571428571428,57.14285714285714
STORE_05,SKU_048,2026-05-23,2,4.21438206577595,2.2143820657759496,110.71910328879748
STORE_05,SKU_048,2026-05-24,5,4.21438206577595,0.7856179342240504,15.712358684481007
STORE_05,SKU_048,2026-05-25,5,3.142857142857143,1.8571428571428572,37.142857142857146
